entry_id,category,tier,label,P_effect_gt_delta,I2,n_studies,policy_fingerprint,audit_hash,path
unknown,st-johns-wort-ment-gen-0223,Bronze,AMBER,0.6795,0.0,3,0x6036438e1b958d88,0x77ffe372c328c2f3,entries/psychological/st-johns-wort-ment-gen-0223/mental_health/v1
unknown,sulforaphane-ment-gen-0237,Bronze,AMBER,0.6795,0.0,3,0x6036438e1b958d88,0x2651cb639ab56d9a,entries/psychological/sulforaphane-ment-gen-0237/mental_health/v1
unknown,n-acetyl-cysteine-ment-gen-0229,Bronze,AMBER,0.6795,0.0,3,0x6036438e1b958d88,0x3cb238b6e061b285,entries/psychological/n-acetyl-cysteine-ment-gen-0229/mental_health/v1
unknown,l-tyrosine-ment-gen-0211,Bronze,AMBER,0.6795,0.0,3,0x6036438e1b958d88,0xabeeb02f4ac7eec0,entries/psychological/l-tyrosine-ment-gen-0211/mental_health/v1
unknown,lithium-orotate-ment-gen-0256,Bronze,AMBER,0.6795,0.0,3,0x6036438e1b958d88,0x571f0ab31cb1f5f9,entries/psychological/lithium-orotate-ment-gen-0256/mental_health/v1
unknown,sam-e-ment-gen-0202,Bronze,AMBER,0.6795,0.0,3,0x6036438e1b958d88,0xaf95bf58e797e66c,entries/psychological/sam-e-ment-gen-0202/mental_health/v1
unknown,st-johns-wort-ment-gen-0263,Bronze,AMBER,0.6795,0.0,3,0x6036438e1b958d88,0xce3a94f60e32482c,entries/psychological/st-johns-wort-ment-gen-0263/mental_health/v1
unknown,magnesium-ment-gen-0233,Bronze,AMBER,0.6795,0.0,3,0x6036438e1b958d88,0x332f67bd9276f394,entries/psychological/magnesium-ment-gen-0233/mental_health/v1
unknown,omega-3-ment-gen-0241,Bronze,AMBER,0.6795,0.0,3,0x6036438e1b958d88,0x8e8024dcaa38b23c,entries/psychological/omega-3-ment-gen-0241/mental_health/v1
unknown,saffron-ment-gen-0244,Bronze,AMBER,0.6795,0.0,3,0x6036438e1b958d88,0xde94385a17106a19,entries/psychological/saffron-ment-gen-0244/mental_health/v1
unknown,zinc-ment-gen-0228,Bronze,AMBER,0.6795,0.0,3,0x6036438e1b958d88,0x74fe817b5c7c157c,entries/psychological/zinc-ment-gen-0228/mental_health/v1
unknown,l-tryptophan-ment-gen-0212,Bronze,AMBER,0.6795,0.0,3,0x6036438e1b958d88,0xfb9d229cf1fbea3e,entries/psychological/l-tryptophan-ment-gen-0212/mental_health/v1
unknown,zinc-ment-gen-0208,Bronze,AMBER,0.6795,0.0,3,0x6036438e1b958d88,0x9376c5cb3d348aea,entries/psychological/zinc-ment-gen-0208/mental_health/v1
unknown,zinc-ment-gen-0268,Bronze,AMBER,0.6795,0.0,3,0x6036438e1b958d88,0x3db93c10152df12e,entries/psychological/zinc-ment-gen-0268/mental_health/v1
unknown,lavender-ment-gen-0219,Bronze,AMBER,0.6795,0.0,3,0x6036438e1b958d88,0xb813b603aefed815,entries/psychological/lavender-ment-gen-0219/mental_health/v1
unknown,st-johns-wort-ment-gen-0283,Bronze,AMBER,0.6795,0.0,3,0x6036438e1b958d88,0x2d4ee6f24cd0bcab,entries/psychological/st-johns-wort-ment-gen-0283/mental_health/v1
unknown,folate-ment-gen-0234,Bronze,AMBER,0.6795,0.0,3,0x6036438e1b958d88,0xc1ff02918359b68c,entries/psychological/folate-ment-gen-0234/mental_health/v1
unknown,omega-3-ment-gen-0281,Bronze,AMBER,0.6795,0.0,3,0x6036438e1b958d88,0x72cdd3b22f5b0484,entries/psychological/omega-3-ment-gen-0281/mental_health/v1
unknown,folate-ment-gen-0214,Bronze,AMBER,0.6795,0.0,3,0x6036438e1b958d88,0xe3c56e81beda3ce1,entries/psychological/folate-ment-gen-0214/mental_health/v1
unknown,lithium-orotate-ment-gen-0216,Bronze,AMBER,0.6795,0.0,3,0x6036438e1b958d88,0xcc79aa2a2919c3b0,entries/psychological/lithium-orotate-ment-gen-0216/mental_health/v1
unknown,b-complex-ment-gen-0227,Bronze,AMBER,0.6795,0.0,3,0x6036438e1b958d88,0x0d37e5e5d1101d5c,entries/psychological/b-complex-ment-gen-0227/mental_health/v1
unknown,magnesium-ment-gen-0293,Bronze,AMBER,0.6795,0.0,3,0x6036438e1b958d88,0xcde6af1b597d42c5,entries/psychological/magnesium-ment-gen-0293/mental_health/v1
unknown,probiotics-ment-gen-0225,Bronze,AMBER,0.6795,0.0,3,0x6036438e1b958d88,0xbc2a4c80585cbcb6,entries/psychological/probiotics-ment-gen-0225/mental_health/v1
unknown,curcumin-ment-gen-0218,Bronze,AMBER,0.6795,0.0,3,0x6036438e1b958d88,0xeee9539b4f16e7e0,entries/psychological/curcumin-ment-gen-0218/mental_health/v1
unknown,lavender-ment-gen-0259,Bronze,AMBER,0.6795,0.0,3,0x6036438e1b958d88,0xbc61774166923714,entries/psychological/lavender-ment-gen-0259/mental_health/v1
unknown,b-complex-ment-gen-0247,Bronze,AMBER,0.6795,0.0,3,0x6036438e1b958d88,0x8715a81d48825168,entries/psychological/b-complex-ment-gen-0247/mental_health/v1
unknown,curcumin-ment-gen-0258,Bronze,AMBER,0.6795,0.0,3,0x6036438e1b958d88,0x156fc904ffe9c5a3,entries/psychological/curcumin-ment-gen-0258/mental_health/v1
unknown,lithium-orotate-ment-gen-0236,Bronze,AMBER,0.6795,0.0,3,0x6036438e1b958d88,0x25dff7bd97e2167c,entries/psychological/lithium-orotate-ment-gen-0236/mental_health/v1
unknown,inositol-ment-gen-0210,Bronze,AMBER,0.6795,0.0,3,0x6036438e1b958d88,0xa26cb72eefe08caa,entries/psychological/inositol-ment-gen-0210/mental_health/v1
unknown,sulforaphane-ment-gen-0297,Bronze,AMBER,0.6795,0.0,3,0x6036438e1b958d88,0xf4673f3b2ef71647,entries/psychological/sulforaphane-ment-gen-0297/mental_health/v1
unknown,lithium-orotate-ment-gen-0276,Bronze,AMBER,0.6795,0.0,3,0x6036438e1b958d88,0x06a516e850ca26ac,entries/psychological/lithium-orotate-ment-gen-0276/mental_health/v1
unknown,curcumin-ment-gen-0298,Bronze,AMBER,0.6795,0.0,3,0x6036438e1b958d88,0xc51e060dbcc8b2d5,entries/psychological/curcumin-ment-gen-0298/mental_health/v1
unknown,sam-e-ment-gen-0282,Bronze,AMBER,0.6795,0.0,3,0x6036438e1b958d88,0x0f74c0003c96bd6b,entries/psychological/sam-e-ment-gen-0282/mental_health/v1
unknown,passionflower-ment-gen-0280,Bronze,AMBER,0.6795,0.0,3,0x6036438e1b958d88,0x4ee4fc8fb312353a,entries/psychological/passionflower-ment-gen-0280/mental_health/v1
unknown,turmeric-blend-card-turm-circ,Black,FAIL,0.0,0.0,3,0x6036438e1b958d88,0x3ae08b77ddcd1324,entries/physiological/turmeric-blend-card-turm-circ/cardiovascular/v1
unknown,taurine-card-taur-bp,Black,FAIL,0.0,0.0,3,0x6036438e1b958d88,0xcb3c0bf4d9ba0528,entries/physiological/taurine-card-taur-bp/cardiovascular/v1
unknown,psyllium-card-psyll-chol,Black,FAIL,0.0,0.0,3,0x6036438e1b958d88,0xe3aa0c36555f0e36,entries/physiological/psyllium-card-psyll-chol/cardiovascular/v1
unknown,citrulline-musc-msk14,Black,FAIL,0.9962,0.0,3,0x6036438e1b958d88,0x01d67e59a613f522,entries/physiological/citrulline-musc-msk14/musculoskeletal/v1
unknown,calcium-musc-msk09,Black,FAIL,0.9962,0.0,3,0x6036438e1b958d88,0xe4e507f1cb9297dc,entries/physiological/calcium-musc-msk09/musculoskeletal/v1
unknown,l-carnitine-card-carn-pump,Black,FAIL,0.0,0.0,3,0x6036438e1b958d88,0x1b4b6cf6052b28ea,entries/physiological/l-carnitine-card-carn-pump/cardiovascular/v1
unknown,hyaluronic-acid-musc-msk07,Black,FAIL,0.9962,0.0,3,0x6036438e1b958d88,0xbb59fce1f994ef5e,entries/physiological/hyaluronic-acid-musc-msk07/musculoskeletal/v1
unknown,pomegranate-card-pome-gtp,Black,FAIL,0.0,0.0,3,0x6036438e1b958d88,0xc146246fe1b8ff38,entries/physiological/pomegranate-card-pome-gtp/cardiovascular/v1
unknown,nattokinase-card-natt-fib,Black,FAIL,0.0,0.0,3,0x6036438e1b958d88,0x33d4267ef34f3ebf,entries/physiological/nattokinase-card-natt-fib/cardiovascular/v1
unknown,lycopene-card-lycop-card,Black,FAIL,0.0,0.0,3,0x6036438e1b958d88,0x53a5e819b64557cd,entries/physiological/lycopene-card-lycop-card/cardiovascular/v1
unknown,beetroot-card-beet-no,Black,FAIL,0.0,0.0,3,0x6036438e1b958d88,0x3d836046146eba0a,entries/physiological/beetroot-card-beet-no/cardiovascular/v1
unknown,bergamot-card-berg-lipid,Black,FAIL,0.0,0.0,3,0x6036438e1b958d88,0x773413468632dc54,entries/physiological/bergamot-card-berg-lipid/cardiovascular/v1
unknown,hawthorn-card-haw-heart,Black,FAIL,0.0,0.0,3,0x6036438e1b958d88,0x393fa908d64b2c6e,entries/physiological/hawthorn-card-haw-heart/cardiovascular/v1
unknown,collagen-musc-msk01,Black,FAIL,0.9962,0.0,3,0x6036438e1b958d88,0x07c403313490f752,entries/physiological/collagen-musc-msk01/musculoskeletal/v1
unknown,l-carnitine-musc-msk13,Black,FAIL,0.9962,0.0,3,0x6036438e1b958d88,0xf34b3dfc02485d25,entries/physiological/l-carnitine-musc-msk13/musculoskeletal/v1
unknown,magnesium-musc-msk10,Black,FAIL,0.9962,0.0,3,0x6036438e1b958d88,0x69ac7281c96155f5,entries/physiological/magnesium-musc-msk10/musculoskeletal/v1
unknown,resveratrol-card-resv-endo,Black,FAIL,0.0,27.2,3,0x6036438e1b958d88,0xed953c0c8876a0d7,entries/physiological/resveratrol-card-resv-endo/cardiovascular/v1
unknown,coq10-card-coq10-hf,Black,FAIL,0.0,0.0,3,0x6036438e1b958d88,0xcda540c4f534cd02,entries/physiological/coq10-card-coq10-hf/cardiovascular/v1
unknown,polyphenol-blend-card-poly-res,Black,FAIL,0.0,0.0,3,0x6036438e1b958d88,0xac7a65d03b147d4d,entries/physiological/polyphenol-blend-card-poly-res/cardiovascular/v1
unknown,omega-3-card-omega-trig,Black,FAIL,0.0,0.0,3,0x6036438e1b958d88,0x33fdf84cfdea073c,entries/physiological/omega-3-card-omega-trig/cardiovascular/v1
unknown,creatine-musc-msk11,Black,FAIL,0.9962,0.0,3,0x6036438e1b958d88,0xfd57f277896b8850,entries/physiological/creatine-musc-msk11/musculoskeletal/v1
unknown,beetroot-musc-msk15,Black,FAIL,0.9962,0.0,3,0x6036438e1b958d88,0x24258024d925159c,entries/physiological/beetroot-musc-msk15/musculoskeletal/v1
unknown,casein-musc-msk18,Black,FAIL,0.9962,0.0,3,0x6036438e1b958d88,0x658ca2959550dd4a,entries/physiological/casein-musc-msk18/musculoskeletal/v1
unknown,beetroot-card-beet-nit,Black,FAIL,0.0,0.0,3,0x6036438e1b958d88,0xbaa768e444d31a65,entries/physiological/beetroot-card-beet-nit/cardiovascular/v1
unknown,astaxanthin-card-asta-card,Black,FAIL,0.0,0.0,3,0x6036438e1b958d88,0xc40957d0c068351f,entries/physiological/astaxanthin-card-asta-card/cardiovascular/v1
unknown,red-yeast-rice-card-redy-statin,Black,FAIL,0.0,0.0,3,0x6036438e1b958d88,0x580c20e6b0c9118e,entries/physiological/red-yeast-rice-card-redy-statin/cardiovascular/v1
unknown,glucosamine-musc-msk02,Black,FAIL,0.9962,0.0,3,0x6036438e1b958d88,0x6c13ef00fbc5b312,entries/physiological/glucosamine-musc-msk02/musculoskeletal/v1
unknown,bergamot-card-berg-lip,Black,FAIL,0.0,0.0,3,0x6036438e1b958d88,0xd34681e0d17b53f5,entries/physiological/bergamot-card-berg-lip/cardiovascular/v1
unknown,garlic-card-gar-chole,Black,FAIL,0.0,0.0,3,0x6036438e1b958d88,0x0a702c6d0fe27721,entries/physiological/garlic-card-gar-chole/cardiovascular/v1
unknown,whey-protein-musc-msk17,Black,FAIL,0.9962,0.0,3,0x6036438e1b958d88,0x73ccffd3ac0c5a66,entries/physiological/whey-protein-musc-msk17/musculoskeletal/v1
unknown,niacin-card-nia-vaso,Black,FAIL,0.0,26.4,3,0x6036438e1b958d88,0xf7f12ffb37758f16,entries/physiological/niacin-card-nia-vaso/cardiovascular/v1
unknown,turmeric-musc-msk05,Black,FAIL,0.9962,0.0,3,0x6036438e1b958d88,0x5159eae113053237,entries/physiological/turmeric-musc-msk05/musculoskeletal/v1
unknown,boswellia-musc-msk06,Black,FAIL,0.9962,0.0,3,0x6036438e1b958d88,0x0866492776917b14,entries/physiological/boswellia-musc-msk06/musculoskeletal/v1
unknown,dark-chocolate-card-dark-choc,Black,FAIL,0.0,0.0,3,0x6036438e1b958d88,0xdcf951526d3adec4,entries/physiological/dark-chocolate-card-dark-choc/cardiovascular/v1
unknown,fish-peptides-card-fish-pep,Black,FAIL,0.0,0.0,3,0x6036438e1b958d88,0x0b54f98e079ae408,entries/physiological/fish-peptides-card-fish-pep/cardiovascular/v1
unknown,garlic-card-garl-bp,Black,FAIL,0.0,0.0,3,0x6036438e1b958d88,0x47969faab9188ee8,entries/physiological/garlic-card-garl-bp/cardiovascular/v1
unknown,hawthorn-card-haw-output,Black,FAIL,0.0,4.7,3,0x6036438e1b958d88,0x0bbe44cc678bee06,entries/physiological/hawthorn-card-haw-output/cardiovascular/v1
unknown,coq10-card-coq-bp,Black,FAIL,0.0,0.0,3,0x6036438e1b958d88,0x5f18a694da8fad2c,entries/physiological/coq10-card-coq-bp/cardiovascular/v1
unknown,curcumin-card-curc-card,Black,FAIL,0.0,0.0,3,0x6036438e1b958d88,0xcefac49c9f73d5c9,entries/physiological/curcumin-card-curc-card/cardiovascular/v1
unknown,chondroitin-musc-msk03,Black,FAIL,0.9962,0.0,3,0x6036438e1b958d88,0x95e76013bed6ab16,entries/physiological/chondroitin-musc-msk03/musculoskeletal/v1
unknown,spirulina-card-spir-htn,Black,FAIL,0.0,0.0,3,0x6036438e1b958d88,0xe958a87df350551b,entries/physiological/spirulina-card-spir-htn/cardiovascular/v1
unknown,omega-3-card-omega-card,Black,FAIL,0.0,0.0,3,0x6036438e1b958d88,0x53b0f5965e373711,entries/physiological/omega-3-card-omega-card/cardiovascular/v1
unknown,cocoa-flavanols-card-cacao-endo,Black,FAIL,0.0,0.0,3,0x6036438e1b958d88,0x06b63558d8211806,entries/physiological/cocoa-flavanols-card-cacao-endo/cardiovascular/v1
unknown,niacin-card-gen-0331,Black,FAIL,0.0,0.0,3,0x6036438e1b958d88,0xbf314b1a220e65e2,entries/physiological/niacin-card-gen-0331/cardiovascular/v1
unknown,red-yeast-rice-card-gen-0313,Black,FAIL,0.0,0.0,3,0x6036438e1b958d88,0x188537d1e8a0fe67,entries/physiological/red-yeast-rice-card-gen-0313/cardiovascular/v1
unknown,potassium-card-gen-0348,Black,FAIL,0.0,0.0,3,0x6036438e1b958d88,0x995398448f966c84,entries/physiological/potassium-card-gen-0348/cardiovascular/v1
unknown,boron-musc-gen-0729,Black,FAIL,0.9962,0.0,3,0x6036438e1b958d88,0xbbd5ea0342bfc6c1,entries/physiological/boron-musc-gen-0729/musculoskeletal/v1
unknown,leucine-musc-gen-0703,Black,FAIL,0.9962,0.0,3,0x6036438e1b958d88,0x2d194d1e2270ae5a,entries/physiological/leucine-musc-gen-0703/musculoskeletal/v1
unknown,collagen-musc-gen-0704,Black,FAIL,0.9962,0.0,3,0x6036438e1b958d88,0x9bdca3278d920da4,entries/physiological/collagen-musc-gen-0704/musculoskeletal/v1
unknown,protein-blend-musc-gen-0711,Black,FAIL,0.9962,0.0,3,0x6036438e1b958d88,0x6317458d97887f67,entries/physiological/protein-blend-musc-gen-0711/musculoskeletal/v1
unknown,garlic-card-gen-0303,Black,FAIL,0.0,0.0,3,0x6036438e1b958d88,0x8f36484ababcc7d8,entries/physiological/garlic-card-gen-0303/cardiovascular/v1
unknown,casein-musc-gen-0733,Black,FAIL,0.9962,0.0,3,0x6036438e1b958d88,0xdd9069704332f803,entries/physiological/casein-musc-gen-0733/musculoskeletal/v1
unknown,beetroot-card-gen-0327,Black,FAIL,0.0,0.0,3,0x6036438e1b958d88,0x644c836369adad08,entries/physiological/beetroot-card-gen-0327/cardiovascular/v1
unknown,leucine-musc-gen-0743,Black,FAIL,0.9962,0.0,3,0x6036438e1b958d88,0xff91dff855c71abc,entries/physiological/leucine-musc-gen-0743/musculoskeletal/v1
unknown,hmb-musc-gen-0722,Black,FAIL,0.9962,0.0,3,0x6036438e1b958d88,0x49bebe84a42ec836,entries/physiological/hmb-musc-gen-0722/musculoskeletal/v1
unknown,hibiscus-card-gen-0376,Black,FAIL,0.0,0.0,3,0x6036438e1b958d88,0xd898b1ee5d5d9868,entries/physiological/hibiscus-card-gen-0376/cardiovascular/v1
unknown,coq10-card-gen-0362,Black,FAIL,0.0,0.0,3,0x6036438e1b958d88,0x96930286db1fef9e,entries/physiological/coq10-card-gen-0362/cardiovascular/v1
unknown,omega-3-musc-gen-0740,Black,FAIL,0.9962,0.0,3,0x6036438e1b958d88,0x6cf3337ef505e3b9,entries/physiological/omega-3-musc-gen-0740/musculoskeletal/v1
unknown,casein-musc-gen-0713,Black,FAIL,0.9962,0.0,3,0x6036438e1b958d88,0x81c2994e26aa7e4c,entries/physiological/casein-musc-gen-0713/musculoskeletal/v1
unknown,protein-blend-musc-gen-0731,Black,FAIL,0.9962,0.0,3,0x6036438e1b958d88,0x8035ff9bcecdcdc8,entries/physiological/protein-blend-musc-gen-0731/musculoskeletal/v1
unknown,omega-3-musc-msk16,Black,FAIL,0.9962,0.0,3,0x6036438e1b958d88,0xbb13bfdedbb054f8,entries/physiological/omega-3-musc-msk16/musculoskeletal/v1
unknown,glucosamine-musc-gen-0715,Black,FAIL,0.9962,0.0,3,0x6036438e1b958d88,0x6c5a2a05ab112c1a,entries/physiological/glucosamine-musc-gen-0715/musculoskeletal/v1
unknown,niacin-card-gen-0351,Black,FAIL,0.0,0.0,3,0x6036438e1b958d88,0xe56eb5ddf73f401b,entries/physiological/niacin-card-gen-0351/cardiovascular/v1
unknown,niacin-card-gen-0311,Black,FAIL,0.0,0.0,3,0x6036438e1b958d88,0x54c8db9bb4b9acf5,entries/physiological/niacin-card-gen-0311/cardiovascular/v1
unknown,red-yeast-rice-card-gen-0393,Black,FAIL,0.0,0.0,3,0x6036438e1b958d88,0x3f3472cefc752bb9,entries/physiological/red-yeast-rice-card-gen-0393/cardiovascular/v1
unknown,curcumin-musc-gen-0739,Black,FAIL,0.9962,0.0,3,0x6036438e1b958d88,0x320602b3cadf30d1,entries/physiological/curcumin-musc-gen-0739/musculoskeletal/v1
unknown,coq10-card-gen-0382,Black,FAIL,0.0,0.0,3,0x6036438e1b958d88,0x0a93814cec3ded2e,entries/physiological/coq10-card-gen-0382/cardiovascular/v1
unknown,grape-seed-extract-card-gen-0374,Black,FAIL,0.0,0.0,3,0x6036438e1b958d88,0x3463813c805b691b,entries/physiological/grape-seed-extract-card-gen-0374/cardiovascular/v1
unknown,potassium-card-gen-0328,Black,FAIL,0.0,0.0,3,0x6036438e1b958d88,0xa97ea8eb0d505e45,entries/physiological/potassium-card-gen-0328/cardiovascular/v1
unknown,l-citrulline-card-gen-0306,Black,FAIL,0.0,0.0,3,0x6036438e1b958d88,0x7594c51eb3b44358,entries/physiological/l-citrulline-card-gen-0306/cardiovascular/v1
unknown,collagen-musc-gen-0724,Black,FAIL,0.9962,0.0,3,0x6036438e1b958d88,0xc90fd3f2a5a75d40,entries/physiological/collagen-musc-gen-0724/musculoskeletal/v1
unknown,garlic-card-gen-0343,Black,FAIL,0.0,0.0,3,0x6036438e1b958d88,0x4a7f4942df32ecb3,entries/physiological/garlic-card-gen-0343/cardiovascular/v1
unknown,hibiscus-card-gen-0356,Black,FAIL,0.0,0.0,3,0x6036438e1b958d88,0x6f01ed7639181343,entries/physiological/hibiscus-card-gen-0356/cardiovascular/v1
unknown,beta-alanine-musc-msk12,Black,FAIL,0.9962,0.0,3,0x6036438e1b958d88,0x8981801d27167f14,entries/physiological/beta-alanine-musc-msk12/musculoskeletal/v1
unknown,grape-seed-extract-card-gen-0314,Black,FAIL,0.0,0.0,3,0x6036438e1b958d88,0x5c6ac32fbcc73a41,entries/physiological/grape-seed-extract-card-gen-0314/cardiovascular/v1
unknown,beetroot-card-gen-0387,Black,FAIL,0.0,0.0,3,0x6036438e1b958d88,0x440fb1c2ea19250c,entries/physiological/beetroot-card-gen-0387/cardiovascular/v1
unknown,leucine-musc-gen-0723,Black,FAIL,0.9962,0.0,3,0x6036438e1b958d88,0xf32922bc34df6947,entries/physiological/leucine-musc-gen-0723/musculoskeletal/v1
unknown,creatine-musc-gen-0721,Black,FAIL,0.9962,0.0,3,0x6036438e1b958d88,0x2c55ebb9fbb1b2f9,entries/physiological/creatine-musc-gen-0721/musculoskeletal/v1
unknown,l-citrulline-card-gen-0326,Black,FAIL,0.0,0.0,3,0x6036438e1b958d88,0xfa0fd0e424523995,entries/physiological/l-citrulline-card-gen-0326/cardiovascular/v1
unknown,vitamin-k2-card-gen-0330,Black,FAIL,0.0,0.0,3,0x6036438e1b958d88,0x71d47c53946d8ff2,entries/physiological/vitamin-k2-card-gen-0330/cardiovascular/v1
unknown,aged-garlic-card-gen-0377,Black,FAIL,0.0,0.0,3,0x6036438e1b958d88,0x73aa07b2bc6ca170,entries/physiological/aged-garlic-card-gen-0377/cardiovascular/v1
unknown,nattokinase-card-gen-0395,Black,FAIL,0.0,0.0,3,0x6036438e1b958d88,0x6b5967b28fae584c,entries/physiological/nattokinase-card-gen-0395/cardiovascular/v1
unknown,magnesium-musc-gen-0727,Black,FAIL,0.9962,0.0,3,0x6036438e1b958d88,0x28c747c2698ef6cf,entries/physiological/magnesium-musc-gen-0727/musculoskeletal/v1
unknown,hmb-musc-gen-0702,Black,FAIL,0.9962,0.0,3,0x6036438e1b958d88,0x271b73da44a7e912,entries/physiological/hmb-musc-gen-0702/musculoskeletal/v1
unknown,aged-garlic-card-gen-0397,Black,FAIL,0.0,0.0,3,0x6036438e1b958d88,0x5117a009e8b90a6e,entries/physiological/aged-garlic-card-gen-0397/cardiovascular/v1
unknown,chondroitin-musc-gen-0736,Black,FAIL,0.9962,0.0,3,0x6036438e1b958d88,0x5f443fdb89e3b8e5,entries/physiological/chondroitin-musc-gen-0736/musculoskeletal/v1
unknown,whey-protein-musc-gen-0712,Black,FAIL,0.9962,0.0,3,0x6036438e1b958d88,0xcd757efbbf06af2a,entries/physiological/whey-protein-musc-gen-0712/musculoskeletal/v1
unknown,hawthorn-card-gen-0324,Black,FAIL,0.0,0.0,3,0x6036438e1b958d88,0x0480762774989563,entries/physiological/hawthorn-card-gen-0324/cardiovascular/v1
unknown,l-arginine-card-gen-0345,Black,FAIL,0.0,0.0,3,0x6036438e1b958d88,0xdf7377a8e28afb48,entries/physiological/l-arginine-card-gen-0345/cardiovascular/v1
unknown,nattokinase-card-gen-0335,Black,FAIL,0.0,0.0,3,0x6036438e1b958d88,0xe6992d7a6cccce2f,entries/physiological/nattokinase-card-gen-0335/cardiovascular/v1
unknown,chondroitin-musc-gen-0716,Black,FAIL,0.9962,0.0,3,0x6036438e1b958d88,0xda26d33cbc3b277d,entries/physiological/chondroitin-musc-gen-0716/musculoskeletal/v1
unknown,hawthorn-card-gen-0344,Black,FAIL,0.0,0.0,3,0x6036438e1b958d88,0x9cd7e08921cccdad,entries/physiological/hawthorn-card-gen-0344/cardiovascular/v1
unknown,berberine-card-gen-0312,Black,FAIL,0.0,0.0,3,0x6036438e1b958d88,0x863d8aa9e340a67d,entries/physiological/berberine-card-gen-0312/cardiovascular/v1
unknown,beetroot-card-gen-0367,Black,FAIL,0.0,0.0,3,0x6036438e1b958d88,0x3270b3e276a91bab,entries/physiological/beetroot-card-gen-0367/cardiovascular/v1
unknown,calcium-musc-gen-0726,Black,FAIL,0.9962,0.0,3,0x6036438e1b958d88,0xd8ac27080bfec28f,entries/physiological/calcium-musc-gen-0726/musculoskeletal/v1
unknown,calcium-musc-gen-0706,Black,FAIL,0.9962,0.0,3,0x6036438e1b958d88,0x22f595a9f6ca3aeb,entries/physiological/calcium-musc-gen-0706/musculoskeletal/v1
unknown,plant-sterols-card-gen-0359,Black,FAIL,0.0,0.0,3,0x6036438e1b958d88,0x75dccfe1e4e5ea8a,entries/physiological/plant-sterols-card-gen-0359/cardiovascular/v1
unknown,potassium-card-gen-0308,Black,FAIL,0.0,0.0,3,0x6036438e1b958d88,0x64922ab6cc33db8c,entries/physiological/potassium-card-gen-0308/cardiovascular/v1
unknown,glucosamine-musc-gen-0735,Black,FAIL,0.9962,0.0,3,0x6036438e1b958d88,0xfae26c7adea6013f,entries/physiological/glucosamine-musc-gen-0735/musculoskeletal/v1
unknown,bcaa-musc-gen-0734,Black,FAIL,0.9962,0.0,3,0x6036438e1b958d88,0x83c4c3a8cb4b3792,entries/physiological/bcaa-musc-gen-0734/musculoskeletal/v1
unknown,omega-3-card-gen-0321,Black,FAIL,0.0,0.0,3,0x6036438e1b958d88,0x49045e8ba76d64b8,entries/physiological/omega-3-card-gen-0321/cardiovascular/v1
unknown,whey-protein-musc-gen-0732,Black,FAIL,0.9962,0.0,3,0x6036438e1b958d88,0x5ac93da584d49cd0,entries/physiological/whey-protein-musc-gen-0732/musculoskeletal/v1
unknown,vitamin-d-musc-gen-0705,Black,FAIL,0.9962,0.0,3,0x6036438e1b958d88,0xc214edc5032548ae,entries/physiological/vitamin-d-musc-gen-0705/musculoskeletal/v1
unknown,msm-musc-gen-0717,Black,FAIL,0.9962,0.0,3,0x6036438e1b958d88,0x5b1d0eb639cd3620,entries/physiological/msm-musc-gen-0717/musculoskeletal/v1
unknown,hyaluronic-acid-musc-gen-0738,Black,FAIL,0.9962,0.0,3,0x6036438e1b958d88,0x8fe6b3ccfc43ef7f,entries/physiological/hyaluronic-acid-musc-gen-0738/musculoskeletal/v1
unknown,l-citrulline-card-gen-0366,Black,FAIL,0.0,0.0,3,0x6036438e1b958d88,0xf6d4a49fef85d50f,entries/physiological/l-citrulline-card-gen-0366/cardiovascular/v1
unknown,boswellia-msk-bosw-infl,Black,FAIL,0.9863,0.0,3,0x6036438e1b958d88,0x5863bba3202072d6,entries/physiological/boswellia-msk-bosw-infl/musculoskeletal/v1
unknown,creatine-musc-gen-0701,Black,FAIL,0.9962,0.0,3,0x6036438e1b958d88,0x76a992a5fde22c4e,entries/physiological/creatine-musc-gen-0701/musculoskeletal/v1
unknown,hibiscus-card-gen-0336,Black,FAIL,0.0,0.0,3,0x6036438e1b958d88,0xeb9f9905b7a646f1,entries/physiological/hibiscus-card-gen-0336/cardiovascular/v1
unknown,policosanol-card-gen-0398,Black,FAIL,0.0,0.0,3,0x6036438e1b958d88,0xa24602a41583fb3a,entries/physiological/policosanol-card-gen-0398/cardiovascular/v1
unknown,plant-sterols-card-gen-0379,Black,FAIL,0.0,0.0,3,0x6036438e1b958d88,0x0f0e7bf7af4aa6d3,entries/physiological/plant-sterols-card-gen-0379/cardiovascular/v1
unknown,psyllium-card-gen-0320,Black,FAIL,0.0,0.0,3,0x6036438e1b958d88,0x73b0f4dba9fa4648,entries/physiological/psyllium-card-gen-0320/cardiovascular/v1
unknown,l-arginine-card-gen-0365,Black,FAIL,0.0,0.0,3,0x6036438e1b958d88,0x8b6e42e6ae38d2ad,entries/physiological/l-arginine-card-gen-0365/cardiovascular/v1
unknown,magnesium-card-gen-0369,Black,FAIL,0.0,0.0,3,0x6036438e1b958d88,0xa10e8d3d2bd9e39c,entries/physiological/magnesium-card-gen-0369/cardiovascular/v1
unknown,garlic-card-gen-0383,Black,FAIL,0.0,0.0,3,0x6036438e1b958d88,0xb17758523605b47b,entries/physiological/garlic-card-gen-0383/cardiovascular/v1
